,iso_code,country,sex,age,year,employment,unemployment,baseline_2020,recovery_score
5844,MLT,Malta,Male,15+,2022,69.379,3.705,67.697,1.6820000000000022
5845,MLT,Malta,Male,15-24,2022,50.222,11.697,46.855,3.3670000000000044
5846,MLT,Malta,Male,25+,2022,71.785,2.934,70.681,1.1039999999999992
5847,MLT,Malta,Female,15+,2022,53.57,3.141,48.612,4.957999999999998
5848,MLT,Malta,Female,15-24,2022,51.669,5.989,46.661,5.007999999999996
5849,MLT,Malta,Female,25+,2022,53.797,2.803,48.871,4.925999999999995
5850,MLT,Malta,Total,15+,2021,60.07,3.754,58.493,1.5769999999999982
5851,MLT,Malta,Total,15-24,2021,47.079,9.871,46.765,0.31400000000000006
5852,MLT,Malta,Total,25+,2021,61.77,3.098,60.112,1.6580000000000013
5853,MLT,Malta,Male,15+,2021,69.062,3.883,67.697,1.3649999999999949
5854,MLT,Malta,Male,15-24,2021,46.966,12.99,46.855,0.1110000000000042
5855,MLT,Malta,Male,25+,2021,72.053,2.987,70.681,1.3719999999999999
5856,MLT,Malta,Female,15+,2021,50.355,3.563,48.612,1.742999999999995
5857,MLT,Malta,Female,15-24,2021,47.209,6.015,46.661,0.5480000000000018
5858,MLT,Malta,Female,25+,2021,50.752,3.267,48.871,1.8810000000000002
5859,MLT,Malta,Total,15+,2020,58.493,4.856,58.493,0.0
5860,MLT,Malta,Total,15-24,2020,46.765,11.536,46.765,0.0
5861,MLT,Malta,Total,25+,2020,60.112,4.078,60.112,0.0
5862,MLT,Malta,Male,15+,2020,67.697,4.66,67.697,0.0
5863,MLT,Malta,Male,15-24,2020,46.855,14.195,46.855,0.0
5864,MLT,Malta,Male,25+,2020,70.681,3.644,70.681,0.0
5865,MLT,Malta,Female,15+,2020,48.612,5.147,48.612,0.0
5866,MLT,Malta,Female,15-24,2020,46.661,8.259,46.661,0.0
5867,MLT,Malta,Female,25+,2020,48.871,4.738,48.871,0.0
5868,MMR,Myanmar,Total,15+,2025,53.41,3.047,59.263,-5.8530000000000015
5869,MMR,Myanmar,Total,15-24,2025,41.656,9.806,43.046,-1.3900000000000006
5870,MMR,Myanmar,Total,25+,2025,56.584,1.581,64.05,-7.465999999999994
5871,MMR,Myanmar,Male,15+,2025,67.744,2.75,75.172,-7.427999999999997
5872,MMR,Myanmar,Male,15-24,2025,47.428,10.557,49.106,-1.6780000000000044
5873,MMR,Myanmar,Male,25+,2025,73.481,1.178,83.201,-9.719999999999999
5874,MMR,Myanmar,Female,15+,2025,39.492,3.538,43.753,-4.261000000000003
5875,MMR,Myanmar,Female,15-24,2025,35.647,8.745,36.736,-1.0889999999999986
5876,MMR,Myanmar,Female,25+,2025,40.486,2.269,45.738,-5.2520000000000024
5877,MMR,Myanmar,Total,15+,2024,53.537,2.887,59.263,-5.725999999999999
5878,MMR,Myanmar,Total,15-24,2024,41.699,9.967,43.046,-1.3470000000000013
5879,MMR,Myanmar,Total,25+,2024,56.793,1.321,64.05,-7.256999999999998
5880,MMR,Myanmar,Male,15+,2024,67.971,2.5,75.172,-7.200999999999993
5881,MMR,Myanmar,Male,15-24,2024,47.613,10.47,49.106,-1.493000000000002
5882,MMR,Myanmar,Male,25+,2024,73.824,0.864,83.201,-9.376999999999995
5883,MMR,Myanmar,Female,15+,2024,39.514,3.529,43.753,-4.238999999999997
5884,MMR,Myanmar,Female,15-24,2024,35.541,9.256,36.736,-1.1950000000000003
5885,MMR,Myanmar,Female,25+,2024,40.56,2.104,45.738,-5.177999999999997
5886,MMR,Myanmar,Total,15+,2023,53.549,2.977,59.263,-5.713999999999999
5887,MMR,Myanmar,Total,15-24,2023,41.685,10.069,43.046,-1.360999999999997
5888,MMR,Myanmar,Total,25+,2023,56.87,1.381,64.05,-7.18
5889,MMR,Myanmar,Male,15+,2023,67.937,2.58,75.172,-7.234999999999999
5890,MMR,Myanmar,Male,15-24,2023,47.54,10.604,49.106,-1.5660000000000025
5891,MMR,Myanmar,Male,25+,2023,73.902,0.906,83.201,-9.298999999999992
5892,MMR,Myanmar,Female,15+,2023,39.56,3.633,43.753,-4.192999999999998
5893,MMR,Myanmar,Female,15-24,2023,35.589,9.313,36.736,-1.1469999999999985
5894,MMR,Myanmar,Female,25+,2023,40.624,2.195,45.738,-5.113999999999997
5895,MMR,Myanmar,Total,15+,2022,53.527,3.063,59.263,-5.735999999999997
5896,MMR,Myanmar,Total,15-24,2022,41.729,10.148,43.046,-1.3170000000000002
5897,MMR,Myanmar,Total,25+,2022,56.889,1.438,64.05,-7.160999999999994
5898,MMR,Myanmar,Male,15+,2022,67.902,2.657,75.172,-7.269999999999996
5899,MMR,Myanmar,Male,15-24,2022,47.601,10.707,49.106,-1.5050000000000026
5900,MMR,Myanmar,Male,25+,2022,73.944,0.946,83.201,-9.25699999999999
5901,MMR,Myanmar,Female,15+,2022,39.538,3.734,43.753,-4.215000000000003
5902,MMR,Myanmar,Female,15-24,2022,35.614,9.359,36.736,-1.1219999999999999
5903,MMR,Myanmar,Female,25+,2022,40.608,2.282,45.738,-5.130000000000003
5904,MMR,Myanmar,Total,15+,2021,52.796,4.34,59.263,-6.466999999999999
5905,MMR,Myanmar,Total,15-24,2021,40.622,12.818,43.046,-2.4239999999999995
5906,MMR,Myanmar,Total,25+,2021,56.326,2.354,64.05,-7.723999999999997
5907,MMR,Myanmar,Male,15+,2021,66.981,3.923,75.172,-8.191000000000003
5908,MMR,Myanmar,Male,15-24,2021,45.859,13.726,49.106,-3.247
5909,MMR,Myanmar,Male,25+,2021,73.376,1.812,83.201,-9.824999999999989
5910,MMR,Myanmar,Female,15+,2021,38.978,5.03,43.753,-4.774999999999999
5911,MMR,Myanmar,Female,15-24,2021,35.168,11.554,36.736,-1.5679999999999978
5912,MMR,Myanmar,Female,25+,2021,40.036,3.289,45.738,-5.701999999999998
5913,MMR,Myanmar,Total,15+,2020,59.263,1.476,59.263,0.0
5914,MMR,Myanmar,Total,15-24,2020,43.046,4.955,43.046,0.0
5915,MMR,Myanmar,Total,25+,2020,64.05,0.755,64.05,0.0
5916,MMR,Myanmar,Male,15+,2020,75.172,1.054,75.172,0.0
5917,MMR,Myanmar,Male,15-24,2020,49.106,4.261,49.106,0.0
5918,MMR,Myanmar,Male,25+,2020,83.201,0.448,83.201,0.0
5919,MMR,Myanmar,Female,15+,2020,43.753,2.174,43.753,0.0
5920,MMR,Myanmar,Female,15-24,2020,36.736,5.904,36.736,0.0
5921,MMR,Myanmar,Female,25+,2020,45.738,1.285,45.738,0.0
5922,MNE,Montenegro,Total,15+,2025,50.099,13.572,41.367,8.732
5923,MNE,Montenegro,Total,15-24,2025,33.009,24.438,19.593,13.416
5924,MNE,Montenegro,Total,25+,2025,53.136,12.177,45.256,7.880000000000003
5925,MNE,Montenegro,Male,15+,2025,56.942,12.992,48.029,8.912999999999997
5926,MNE,Montenegro,Male,15-24,2025,36.169,24.741,24.12,12.048999999999996
5927,MNE,Montenegro,Male,25+,2025,60.985,11.395,52.664,8.320999999999998
5928,MNE,Montenegro,Female,15+,2025,43.95,14.237,35.379,8.571000000000005
5929,MNE,Montenegro,Female,15-24,2025,29.71,24.05,14.934,14.776000000000002
5930,MNE,Montenegro,Female,25+,2025,46.271,13.062,38.757,7.514000000000003
5931,MNE,Montenegro,Total,15+,2024,50.544,13.206,41.367,9.177
5932,MNE,Montenegro,Total,15-24,2024,33.278,23.952,19.593,13.684999999999999
5933,MNE,Montenegro,Total,25+,2024,53.616,11.83,45.256,8.36
5934,MNE,Montenegro,Male,15+,2024,57.7,12.326,48.029,9.671
5935,MNE,Montenegro,Male,15-24,2024,36.808,23.715,24.12,12.687999999999999
5936,MNE,Montenegro,Male,25+,2024,61.763,10.783,52.664,9.098999999999997
5937,MNE,Montenegro,Female,15+,2024,44.118,14.216,35.379,8.739000000000004
5938,MNE,Montenegro,Female,15-24,2024,29.607,24.256,14.934,14.673
5939,MNE,Montenegro,Female,25+,2024,46.491,13.015,38.757,7.734000000000002
5940,MNE,Montenegro,Total,15+,2023,50.866,13.146,41.367,9.499000000000002
5941,MNE,Montenegro,Total,15-24,2023,33.639,23.335,19.593,14.046000000000003
5942,MNE,Montenegro,Total,25+,2023,53.913,11.853,45.256,8.656999999999996
5943,MNE,Montenegro,Male,15+,2023,58.016,12.269,48.029,9.986999999999995
5944,MNE,Montenegro,Male,15-24,2023,38.678,20.028,24.12,14.557999999999996
5945,MNE,Montenegro,Male,25+,2023,61.747,11.228,52.664,9.082999999999998
5946,MNE,Montenegro,Female,15+,2023,44.45,14.151,35.379,9.071000000000005
5947,MNE,Montenegro,Female,15-24,2023,28.417,27.561,14.934,13.483000000000002
5948,MNE,Montenegro,Female,25+,2023,47.061,12.559,38.757,8.304000000000002
5949,MNE,Montenegro,Total,15+,2022,47.244,14.851,41.367,5.8770000000000024
5950,MNE,Montenegro,Total,15-24,2022,27.115,29.795,19.593,7.5219999999999985
5951,MNE,Montenegro,Total,25+,2022,50.787,13.113,45.256,5.530999999999999
5952,MNE,Montenegro,Male,15+,2022,52.906,16.402,48.029,4.876999999999995
5953,MNE,Montenegro,Male,15-24,2022,29.412,34.66,24.12,5.291999999999998
5954,MNE,Montenegro,Male,25+,2022,57.412,14.042,52.664,4.7479999999999976
5955,MNE,Montenegro,Female,15+,2022,42.168,13.035,35.379,6.7890000000000015
5956,MNE,Montenegro,Female,15-24,2022,24.74,22.718,14.934,9.806
5957,MNE,Montenegro,Female,25+,2022,44.994,12.053,38.757,6.237000000000002
5958,MNE,Montenegro,Total,15+,2021,40.144,16.543,41.367,-1.222999999999999
5959,MNE,Montenegro,Total,15-24,2021,18.555,37.399,19.593,-1.0380000000000003
5960,MNE,Montenegro,Total,25+,2021,43.949,14.422,45.256,-1.3070000000000022
5961,MNE,Montenegro,Male,15+,2021,46.029,17.117,48.029,-2.0
5962,MNE,Montenegro,Male,15-24,2021,20.607,40.531,24.12,-3.5130000000000017
5963,MNE,Montenegro,Male,25+,2021,50.905,14.503,52.664,-1.7590000000000003
5964,MNE,Montenegro,Female,15+,2021,34.865,15.852,35.379,-0.5139999999999958
5965,MNE,Montenegro,Female,15-24,2021,16.435,32.816,14.934,1.5009999999999994
5966,MNE,Montenegro,Female,25+,2021,37.861,14.326,38.757,-0.8960000000000008
5967,MNE,Montenegro,Total,15+,2020,41.367,17.878,41.367,0.0
5968,MNE,Montenegro,Total,15-24,2020,19.593,36.216,19.593,0.0
5969,MNE,Montenegro,Total,25+,2020,45.256,16.011,45.256,0.0
5970,MNE,Montenegro,Male,15+,2020,48.029,17.467,48.029,0.0
5971,MNE,Montenegro,Male,15-24,2020,24.12,33.773,24.12,0.0
5972,MNE,Montenegro,Male,25+,2020,52.664,15.623,52.664,0.0
5973,MNE,Montenegro,Female,15+,2020,35.379,18.374,35.379,0.0
5974,MNE,Montenegro,Female,15-24,2020,14.934,39.9,14.934,0.0
5975,MNE,Montenegro,Female,25+,2020,38.757,16.469,38.757,0.0
5976,MNG,Mongolia,Total,15+,2025,56.565,5.233,59.364,-2.7989999999999995
5977,MNG,Mongolia,Total,15-24,2025,25.11,11.71,30.812,-5.702000000000002
5978,MNG,Mongolia,Total,25+,2025,65.17,4.494,66.618,-1.4479999999999933
5979,MNG,Mongolia,Male,15+,2025,64.255,5.808,66.401,-2.146000000000001
5980,MNG,Mongolia,Male,15-24,2025,32.572,12.416,36.647,-4.074999999999996
5981,MNG,Mongolia,Male,25+,2025,73.505,4.879,74.406,-0.9010000000000105
5982,MNG,Mongolia,Female,15+,2025,49.144,4.498,52.533,-3.389000000000003
5983,MNG,Mongolia,Female,15-24,2025,17.132,10.241,24.606,-7.474
5984,MNG,Mongolia,Female,25+,2025,57.347,4.028,59.232,-1.884999999999998
5985,MNG,Mongolia,Total,15+,2024,57.201,5.158,59.364,-2.1629999999999967
5986,MNG,Mongolia,Total,15-24,2024,25.243,11.542,30.812,-5.569000000000003
5987,MNG,Mongolia,Total,25+,2024,65.524,4.466,66.618,-1.093999999999994
5988,MNG,Mongolia,Male,15+,2024,64.822,5.808,66.401,-1.5789999999999935
5989,MNG,Mongolia,Male,15-24,2024,32.597,12.415,36.647,-4.049999999999997
5990,MNG,Mongolia,Male,25+,2024,73.768,4.928,74.406,-0.6380000000000052
5991,MNG,Mongolia,Female,15+,2024,49.844,4.329,52.533,-2.689
5992,MNG,Mongolia,Female,15-24,2024,17.385,9.739,24.606,-7.221
5993,MNG,Mongolia,Female,25+,2024,57.774,3.906,59.232,-1.4579999999999984
5994,MNG,Mongolia,Total,15+,2023,57.683,5.178,59.364,-1.6809999999999974
5995,MNG,Mongolia,Total,15-24,2023,25.502,11.605,30.812,-5.310000000000002
5996,MNG,Mongolia,Total,25+,2023,65.814,4.498,66.618,-0.804000000000002
5997,MNG,Mongolia,Male,15+,2023,65.442,5.829,66.401,-0.9590000000000032
5998,MNG,Mongolia,Male,15-24,2023,33.069,12.478,36.647,-3.577999999999996
5999,MNG,Mongolia,Male,25+,2023,74.147,4.963,74.406,-0.25900000000000034
6000,MNG,Mongolia,Female,15+,2023,50.187,4.345,52.533,-2.3460000000000036
6001,MNG,Mongolia,Female,15-24,2023,17.425,9.781,24.606,-7.181000000000001
6002,MNG,Mongolia,Female,25+,2023,57.963,3.932,59.232,-1.2689999999999984
6003,MNG,Mongolia,Total,15+,2022,58.886,5.954,59.364,-0.47799999999999443
6004,MNG,Mongolia,Total,15-24,2022,29.135,11.434,30.812,-1.6769999999999996
6005,MNG,Mongolia,Total,25+,2022,66.328,5.31,66.618,-0.28999999999999204
6006,MNG,Mongolia,Male,15+,2022,66.045,6.804,66.401,-0.35599999999999454
6007,MNG,Mongolia,Male,15-24,2022,33.934,10.776,36.647,-2.713000000000001
6008,MNG,Mongolia,Male,25+,2022,74.579,6.299,74.406,0.1729999999999876
6009,MNG,Mongolia,Female,15+,2022,51.959,4.888,52.533,-0.5739999999999981
6010,MNG,Mongolia,Female,15-24,2022,24.018,12.406,24.606,-0.588000000000001
6011,MNG,Mongolia,Female,25+,2022,58.536,4.093,59.232,-0.695999999999998
6012,MNG,Mongolia,Total,15+,2021,56.382,7.871,59.364,-2.9819999999999993
6013,MNG,Mongolia,Total,15-24,2021,25.621,16.508,30.812,-5.1910000000000025
6014,MNG,Mongolia,Total,25+,2021,64.094,6.906,66.618,-2.524000000000001
6015,MNG,Mongolia,Male,15+,2021,63.765,8.249,66.401,-2.6359999999999957
6016,MNG,Mongolia,Male,15-24,2021,31.778,15.28,36.647,-4.869
6017,MNG,Mongolia,Male,25+,2021,72.272,7.349,74.406,-2.1340000000000003
6018,MNG,Mongolia,Female,15+,2021,49.229,7.393,52.533,-3.304000000000002
6019,MNG,Mongolia,Female,15-24,2021,19.067,18.602,24.606,-5.5390000000000015
6020,MNG,Mongolia,Female,25+,2021,56.357,6.362,59.232,-2.875
6021,MNG,Mongolia,Total,15+,2020,59.364,6.413,59.364,0.0
6022,MNG,Mongolia,Total,15-24,2020,30.812,14.889,30.812,0.0
6023,MNG,Mongolia,Total,25+,2020,66.618,5.305,66.618,0.0
6024,MNG,Mongolia,Male,15+,2020,66.401,6.529,66.401,0.0
6025,MNG,Mongolia,Male,15-24,2020,36.647,14.003,36.647,0.0
6026,MNG,Mongolia,Male,25+,2020,74.406,5.439,74.406,0.0
6027,MNG,Mongolia,Female,15+,2020,52.533,6.271,52.533,0.0
6028,MNG,Mongolia,Female,15-24,2020,24.606,16.255,24.606,0.0
6029,MNG,Mongolia,Female,25+,2020,59.232,5.144,59.232,0.0
6030,MOZ,Mozambique,Total,15+,2025,73.493,6.628,74.227,-0.7340000000000089
6031,MOZ,Mozambique,Total,15-24,2025,57.411,11.61,57.532,-0.12099999999999511
6032,MOZ,Mozambique,Total,25+,2025,82.629,4.503,84.021,-1.391999999999996
6033,MOZ,Mozambique,Male,15+,2025,75.652,6.043,75.934,-0.2819999999999965
6034,MOZ,Mozambique,Male,15-24,2025,58.155,11.899,58.07,0.08500000000000085
6035,MOZ,Mozambique,Male,25+,2025,86.467,3.373,87.418,-0.9510000000000076
6036,MOZ,Mozambique,Female,15+,2025,71.559,7.175,72.717,-1.1580000000000013
6037,MOZ,Mozambique,Female,15-24,2025,56.672,11.314,57.002,-0.3300000000000054
6038,MOZ,Mozambique,Female,25+,2025,79.389,5.519,81.206,-1.8170000000000073
6039,MOZ,Mozambique,Total,15+,2024,73.529,6.668,74.227,-0.6980000000000075
6040,MOZ,Mozambique,Total,15-24,2024,57.532,11.498,57.532,0.0
6041,MOZ,Mozambique,Total,25+,2024,82.661,4.6,84.021,-1.3599999999999994
6042,MOZ,Mozambique,Male,15+,2024,75.754,5.954,75.934,-0.1799999999999926
6043,MOZ,Mozambique,Male,15-24,2024,58.338,11.543,58.07,0.2680000000000007
6044,MOZ,Mozambique,Male,25+,2024,86.588,3.395,87.418,-0.8300000000000125
6045,MOZ,Mozambique,Female,15+,2024,71.543,7.334,72.717,-1.1739999999999924
6046,MOZ,Mozambique,Female,15-24,2024,56.733,11.453,57.002,-0.26900000000000546
6047,MOZ,Mozambique,Female,25+,2024,79.36,5.679,81.206,-1.8460000000000036
6048,MOZ,Mozambique,Total,15+,2023,73.562,6.661,74.227,-0.6650000000000063
6049,MOZ,Mozambique,Total,15-24,2023,57.622,11.471,57.532,0.09000000000000341
6050,MOZ,Mozambique,Total,25+,2023,82.713,4.588,84.021,-1.308000000000007
6051,MOZ,Mozambique,Male,15+,2023,75.755,5.946,75.934,-0.17900000000000205
6052,MOZ,Mozambique,Male,15-24,2023,58.397,11.507,58.07,0.3269999999999982
6053,MOZ,Mozambique,Male,25+,2023,86.632,3.381,87.418,-0.7860000000000014
6054,MOZ,Mozambique,Female,15+,2023,71.609,7.325,72.717,-1.108000000000004
6055,MOZ,Mozambique,Female,15-24,2023,56.854,11.435,57.002,-0.14800000000000324
6056,MOZ,Mozambique,Female,25+,2023,79.433,5.664,81.206,-1.7729999999999961
6057,MOZ,Mozambique,Total,15+,2022,73.466,6.789,74.227,-0.7610000000000099
6058,MOZ,Mozambique,Total,15-24,2022,57.573,11.619,57.532,0.04100000000000392
6059,MOZ,Mozambique,Total,25+,2022,82.66,4.69,84.021,-1.3610000000000042
6060,MOZ,Mozambique,Male,15+,2022,75.748,6.067,75.934,-0.18599999999999284
6061,MOZ,Mozambique,Male,15-24,2022,58.494,11.657,58.07,0.4239999999999995
6062,MOZ,Mozambique,Male,25+,2022,86.656,3.46,87.418,-0.7620000000000005
6063,MOZ,Mozambique,Female,15+,2022,71.439,7.459,72.717,-1.2780000000000058
6064,MOZ,Mozambique,Female,15-24,2022,56.663,11.581,57.002,-0.33900000000000574
6065,MOZ,Mozambique,Female,25+,2022,79.326,5.785,81.206,-1.8800000000000097
6066,MOZ,Mozambique,Total,15+,2021,73.848,5.413,74.227,-0.3790000000000049
6067,MOZ,Mozambique,Total,15-24,2021,58.074,9.836,57.532,0.5420000000000016
6068,MOZ,Mozambique,Total,25+,2021,83.045,3.483,84.021,-0.9759999999999991
6069,MOZ,Mozambique,Male,15+,2021,75.646,4.883,75.934,-0.2879999999999967
6070,MOZ,Mozambique,Male,15-24,2021,58.538,9.688,58.07,0.4679999999999964
6071,MOZ,Mozambique,Male,25+,2021,86.56,2.649,87.418,-0.8580000000000041
6072,MOZ,Mozambique,Female,15+,2021,72.255,5.899,72.717,-0.4620000000000033
6073,MOZ,Mozambique,Female,15-24,2021,57.616,9.984,57.002,0.6139999999999972
6074,MOZ,Mozambique,Female,25+,2021,80.121,4.22,81.206,-1.085000000000008
6075,MOZ,Mozambique,Total,15+,2020,74.227,5.019,74.227,0.0
6076,MOZ,Mozambique,Total,15-24,2020,57.532,9.707,57.532,0.0
6077,MOZ,Mozambique,Total,25+,2020,84.021,2.996,84.021,0.0
6078,MOZ,Mozambique,Male,15+,2020,75.934,4.6,75.934,0.0
6079,MOZ,Mozambique,Male,15-24,2020,58.07,9.524,58.07,0.0
6080,MOZ,Mozambique,Male,25+,2020,87.418,2.33,87.418,0.0
6081,MOZ,Mozambique,Female,15+,2020,72.717,5.403,72.717,0.0
6082,MOZ,Mozambique,Female,15-24,2020,57.002,9.891,57.002,0.0
6083,MOZ,Mozambique,Female,25+,2020,81.206,3.582,81.206,0.0
6084,MRT,Mauritania,Total,15+,2025,36.564,10.319,36.067,0.4969999999999999
6085,MRT,Mauritania,Total,15-24,2025,15.457,22.921,14.901,0.5560000000000009
6086,MRT,Mauritania,Total,25+,2025,47.717,7.737,47.086,0.6310000000000002
6087,MRT,Mauritania,Male,15+,2025,52.027,8.1,51.749,0.2779999999999987
6088,MRT,Mauritania,Male,15-24,2025,21.935,19.637,21.553,0.3819999999999979
6089,MRT,Mauritania,Male,25+,2025,68.852,5.688,68.06,0.7920000000000016
6090,MRT,Mauritania,Female,15+,2025,22.321,14.74,21.791,0.5300000000000011
6091,MRT,Mauritania,Female,15-24,2025,9.048,29.802,8.557,0.49099999999999966
6092,MRT,Mauritania,Female,25+,2025,28.973,11.778,28.451,0.5219999999999985
6093,MRT,Mauritania,Total,15+,2024,36.701,10.257,36.067,0.6340000000000003
6094,MRT,Mauritania,Total,15-24,2024,15.49,23.038,14.901,0.5890000000000004
6095,MRT,Mauritania,Total,25+,2024,47.885,7.641,47.086,0.7989999999999995
6096,MRT,Mauritania,Male,15+,2024,52.342,7.931,51.749,0.5929999999999964
6097,MRT,Mauritania,Male,15-24,2024,22.022,19.668,21.553,0.46899999999999764
6098,MRT,Mauritania,Male,25+,2024,69.197,5.488,68.06,1.1370000000000005
6099,MRT,Mauritania,Female,15+,2024,22.333,14.888,21.791,0.541999999999998
6100,MRT,Mauritania,Female,15-24,2024,9.073,30.036,8.557,0.516
6101,MRT,Mauritania,Female,25+,2024,28.987,11.892,28.451,0.5359999999999978
6102,MRT,Mauritania,Total,15+,2023,36.682,10.37,36.067,0.615000000000002
6103,MRT,Mauritania,Total,15-24,2023,15.5,23.24,14.901,0.5990000000000002
6104,MRT,Mauritania,Total,25+,2023,47.82,7.733,47.086,0.7340000000000018
6105,MRT,Mauritania,Male,15+,2023,52.429,8.022,51.749,0.6799999999999997
6106,MRT,Mauritania,Male,15-24,2023,22.117,19.85,21.553,0.5640000000000001
6107,MRT,Mauritania,Male,25+,2023,69.172,5.561,68.06,1.1119999999999948
6108,MRT,Mauritania,Female,15+,2023,22.255,15.05,21.791,0.46399999999999864
6109,MRT,Mauritania,Female,15-24,2023,9.05,30.268,8.557,0.4930000000000003
6110,MRT,Mauritania,Female,25+,2023,28.889,12.029,28.451,0.43799999999999883
6111,MRT,Mauritania,Total,15+,2022,36.632,10.52,36.067,0.5649999999999977
6112,MRT,Mauritania,Total,15-24,2022,15.494,23.509,14.901,0.593
6113,MRT,Mauritania,Total,25+,2022,47.711,7.857,47.086,0.625
6114,MRT,Mauritania,Male,15+,2022,52.566,8.151,51.749,0.8170000000000002
6115,MRT,Mauritania,Male,15-24,2022,22.254,20.102,21.553,0.7010000000000005
6116,MRT,Mauritania,Male,25+,2022,69.192,5.662,68.06,1.1319999999999908
6117,MRT,Mauritania,Female,15+,2022,22.07,15.277,21.791,0.2789999999999999
6118,MRT,Mauritania,Female,15-24,2022,8.952,30.626,8.557,0.3949999999999996
6119,MRT,Mauritania,Female,25+,2022,28.664,12.228,28.451,0.21300000000000097
6120,MRT,Mauritania,Total,15+,2021,36.173,11.131,36.067,0.10600000000000165
6121,MRT,Mauritania,Total,15-24,2021,15.181,24.854,14.901,0.27999999999999936
6122,MRT,Mauritania,Total,25+,2021,47.138,8.314,47.086,0.0519999999999996
6123,MRT,Mauritania,Male,15+,2021,51.802,8.723,51.749,0.05299999999999727
6124,MRT,Mauritania,Male,15-24,2021,21.755,21.232,21.553,0.20199999999999818
6125,MRT,Mauritania,Male,25+,2021,68.16,6.133,68.06,0.09999999999999432
6126,MRT,Mauritania,Female,15+,2021,21.922,15.91,21.791,0.13100000000000023
6127,MRT,Mauritania,Female,15-24,2021,8.866,32.202,8.557,0.3089999999999993
6128,MRT,Mauritania,Female,25+,2021,28.487,12.624,28.451,0.03599999999999781
6129,MRT,Mauritania,Total,15+,2020,36.067,11.051,36.067,0.0
6130,MRT,Mauritania,Total,15-24,2020,14.901,25.518,14.901,0.0
6131,MRT,Mauritania,Total,25+,2020,47.086,8.111,47.086,0.0
6132,MRT,Mauritania,Male,15+,2020,51.749,8.683,51.749,0.0
6133,MRT,Mauritania,Male,15-24,2020,21.553,21.576,21.553,0.0
6134,MRT,Mauritania,Male,25+,2020,68.06,6.041,68.06,0.0
6135,MRT,Mauritania,Female,15+,2020,21.791,15.774,21.791,0.0
6136,MRT,Mauritania,Female,15-24,2020,8.557,33.542,8.557,0.0
6137,MRT,Mauritania,Female,25+,2020,28.451,12.222,28.451,0.0
6138,MUS,Mauritius,Total,15+,2025,55.249,5.635,50.908,4.341000000000001
6139,MUS,Mauritius,Total,15-24,2025,31.475,17.374,24.897,6.578000000000003
6140,MUS,Mauritius,Total,25+,2025,59.793,4.266,56.579,3.2139999999999986
6141,MUS,Mauritius,Male,15+,2025,66.693,4.275,62.978,3.7149999999999963
6142,MUS,Mauritius,Male,15-24,2025,35.525,15.483,28.638,6.886999999999997
6143,MUS,Mauritius,Male,25+,2025,72.637,3.076,70.626,2.0109999999999957
6144,MUS,Mauritius,Female,15+,2025,43.843,7.624,38.699,5.1440000000000055
6145,MUS,Mauritius,Female,15-24,2025,27.454,19.684,20.977,6.477
6146,MUS,Mauritius,Female,25+,2025,46.982,6.045,42.48,4.5020000000000024
6147,MUS,Mauritius,Total,15+,2024,55.41,5.548,50.908,4.501999999999995
6148,MUS,Mauritius,Total,15-24,2024,31.829,16.499,24.897,6.932000000000002
6149,MUS,Mauritius,Total,25+,2024,60.075,4.232,56.579,3.496000000000002
6150,MUS,Mauritius,Male,15+,2024,66.91,4.246,62.978,3.931999999999995
6151,MUS,Mauritius,Male,15-24,2024,35.836,14.844,28.638,7.197999999999997
6152,MUS,Mauritius,Male,25+,2024,73.065,3.074,70.626,2.438999999999993
6153,MUS,Mauritius,Female,15+,2024,43.907,7.466,38.699,5.207999999999998
6154,MUS,Mauritius,Female,15-24,2024,27.814,18.542,20.977,6.837
6155,MUS,Mauritius,Female,25+,2024,47.088,5.974,42.48,4.608000000000004
6156,MUS,Mauritius,Total,15+,2023,55.709,5.571,50.908,4.801000000000002
6157,MUS,Mauritius,Total,15-24,2023,32.003,16.448,24.897,7.106000000000002
6158,MUS,Mauritius,Total,25+,2023,60.55,4.225,56.579,3.9709999999999965
6159,MUS,Mauritius,Male,15+,2023,67.3,4.268,62.978,4.321999999999996
6160,MUS,Mauritius,Male,15-24,2023,36.168,14.777,28.638,7.529999999999998
6161,MUS,Mauritius,Male,25+,2023,73.693,3.063,70.626,3.066999999999993
6162,MUS,Mauritius,Female,15+,2023,44.069,7.502,38.699,5.3700000000000045
6163,MUS,Mauritius,Female,15-24,2023,27.783,18.556,20.977,6.806000000000001
6164,MUS,Mauritius,Female,25+,2023,47.377,5.983,42.48,4.897000000000006
6165,MUS,Mauritius,Total,15+,2022,52.046,6.322,50.908,1.1379999999999981
6166,MUS,Mauritius,Total,15-24,2022,22.855,22.321,24.897,-2.041999999999998
6167,MUS,Mauritius,Total,25+,2022,58.18,4.702,56.579,1.600999999999999
6168,MUS,Mauritius,Male,15+,2022,65.087,4.95,62.978,2.1090000000000018
6169,MUS,Mauritius,Male,15-24,2022,27.243,20.729,28.638,-1.3950000000000031
6170,MUS,Mauritius,Male,25+,2022,73.124,3.43,70.626,2.4979999999999905
6171,MUS,Mauritius,Female,15+,2022,38.885,8.551,38.699,0.18599999999999994
6172,MUS,Mauritius,Female,15-24,2022,18.348,24.63,20.977,-2.6290000000000013
6173,MUS,Mauritius,Female,25+,2022,43.153,6.794,42.48,0.6730000000000018
